site_no,url,lat,long,id,county,state,hydrolic_unit_id,id2
11254000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11254000&agency_cd=USGS,36.810556,120.377222,NAD27,Fresno County,California,18040001,NGVD29
11261100,https://waterdata.usgs.gov/nwis/inventory/?site_no=11261100&agency_cd=USGS,37.247778,120.851111,NAD27,Merced County,California,18040001,NGVD29
11261500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11261500&agency_cd=USGS,37.31,120.93,NAD27,Merced County,California,18040001,NAVD88
11262900,https://waterdata.usgs.gov/nwis/inventory/?site_no=11262900&agency_cd=USGS,37.2625,120.905556,NAD27,Merced County,California,18040001,NGVD29
11264500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11264500&agency_cd=USGS,37.731389,119.558056,NAD27,Mariposa County,California,18040008,NGVD29
11273400,https://waterdata.usgs.gov/nwis/inventory/?site_no=11273400&agency_cd=USGS,37.347278,120.975139,NAD27,Stanislaus County,California,18040001,NGVD29
11274538,https://waterdata.usgs.gov/nwis/inventory/?site_no=11274538&agency_cd=USGS,37.413611,121.015,NAD27,Stanislaus County,California,18040002,NGVD29
11274550,https://waterdata.usgs.gov/nwis/inventory/?site_no=11274550&agency_cd=USGS,37.431944,121.012778,NAD27,Stanislaus County,California,18040002,NGVD29
11276500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11276500&agency_cd=USGS,37.9375,119.797222,NAD27,Tuolumne County,California,18040009,NGVD29
11276600,https://waterdata.usgs.gov/nwis/inventory/?site_no=11276600&agency_cd=USGS,37.879444,119.946111,NAD27,Tuolumne County,California,18040009,
11276900,https://waterdata.usgs.gov/nwis/inventory/?site_no=11276900&agency_cd=USGS,37.881667,119.969167,NAD27,Tuolumne County,California,18040009,
11277300,https://waterdata.usgs.gov/nwis/inventory/?site_no=11277300&agency_cd=USGS,37.967778,119.916389,NAD27,Tuolumne County,California,18040009,
11278000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11278000&agency_cd=USGS,37.969167,119.881111,NAD27,Tuolumne County,California,18040009,NGVD29
11278300,https://waterdata.usgs.gov/nwis/inventory/?site_no=11278300&agency_cd=USGS,37.894444,119.961667,NAD27,Tuolumne County,California,18040009,NGVD29
11278400,https://waterdata.usgs.gov/nwis/inventory/?site_no=11278400&agency_cd=USGS,37.890278,119.968889,NAD27,Tuolumne County,California,18040009,
11289650,https://waterdata.usgs.gov/nwis/inventory/?site_no=11289650&agency_cd=USGS,37.666389,120.441111,NAD27,Stanislaus County,California,18040009,
11290000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11290000&agency_cd=USGS,37.627222,120.983333,NAD27,Stanislaus County,California,18040009,NGVD29
11299997,https://waterdata.usgs.gov/nwis/inventory/?site_no=11299997&agency_cd=USGS,37.876111,120.604167,NAD27,Tuolumne County,California,18040010,
11302000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11302000&agency_cd=USGS,37.851667,120.636944,NAD27,Calaveras County,California,18040010,
11302500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11302500&agency_cd=USGS,37.777222,120.851944,NAD27,Stanislaus County,California,18040010,
11303000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11303000&agency_cd=USGS,37.729722,121.109444,NAD27,Stanislaus County,California,18040010,NGVD29
11303500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11303500&agency_cd=USGS,37.676111,121.265278,NAD27,San Joaquin County,California,18040003,NGVD29
11304810,https://waterdata.usgs.gov/nwis/inventory/?site_no=11304810&agency_cd=USGS,37.935556,121.329167,NAD27,San Joaquin County,California,18040003,NAVD88
11313433,https://waterdata.usgs.gov/nwis/inventory/?site_no=11313433&agency_cd=USGS,38.013611,121.666667,NAD27,Contra Costa County,California,18040003,NAVD88
11313460,https://waterdata.usgs.gov/nwis/inventory/?site_no=11313460&agency_cd=USGS,38.059444,121.557222,NAD83,San Joaquin County,California,18040003,
11336600,https://waterdata.usgs.gov/nwis/inventory/?site_no=11336600&agency_cd=USGS,38.244722,121.505278,NAD83,Sacramento County,California,18040012,NAVD88
11336680,https://waterdata.usgs.gov/nwis/inventory/?site_no=11336680&agency_cd=USGS,38.225556,121.491111,NAD83,San Joaquin County,California,18040012,NAVD88
11336685,https://waterdata.usgs.gov/nwis/inventory/?site_no=11336685&agency_cd=USGS,38.223333,121.507222,NAD83,Sacramento County,California,18040012,
11336790,https://waterdata.usgs.gov/nwis/inventory/?site_no=11336790&agency_cd=USGS,38.096389,121.496111,NAD83,San Joaquin County,California,18040012,
11337190,https://waterdata.usgs.gov/nwis/inventory/?site_no=11337190&agency_cd=USGS,38.052222,121.687778,NAD27,Contra Costa County,California,18040003,NAVD88
11355500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11355500&agency_cd=USGS,40.689111,121.422806,NAD83,Shasta County,California,18020003,NGVD29
11381500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11381500&agency_cd=USGS,40.054722,122.023056,NAD27,Tehama County,California,18020156,NGVD29
11383500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11383500&agency_cd=USGS,40.014167,121.947222,NAD27,Tehama County,California,18020157,NGVD29
11390000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11390000&agency_cd=USGS,39.726111,121.707778,NAD27,Butte County,California,18020158,
11390500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11390500&agency_cd=USGS,39.01,121.823611,NAD27,Colusa County,California,18020104,
11433790,https://waterdata.usgs.gov/nwis/inventory/?site_no=11433790&agency_cd=USGS,38.883056,121.061944,NAD27,Placer County,California,18020128,NGVD29
11446030,https://waterdata.usgs.gov/nwis/inventory/?site_no=11446030&agency_cd=USGS,38.763056,121.007222,NAD27,El Dorado County,California,18020129,NGVD29
11446220,https://waterdata.usgs.gov/nwis/inventory/?site_no=11446220&agency_cd=USGS,38.704528,121.164361,NAD83,Sacramento County,California,18020111,NGVD29
11446500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11446500&agency_cd=USGS,38.635556,121.226667,NAD27,Sacramento County,California,18020111,NGVD29
11446700,https://waterdata.usgs.gov/nwis/inventory/?site_no=11446700&agency_cd=USGS,38.591389,121.331667,NAD27,Sacramento County,California,18020111,NGVD29
11446980,https://waterdata.usgs.gov/nwis/inventory/?site_no=11446980&agency_cd=USGS,38.567222,121.387222,NAD27,Sacramento County,California,18020111,NGVD29
11447650,https://waterdata.usgs.gov/nwis/inventory/?site_no=11447650&agency_cd=USGS,38.456111,121.500278,NAD27,Sacramento County,California,18020163,
11447890,https://waterdata.usgs.gov/nwis/inventory/?site_no=11447890&agency_cd=USGS,38.257778,121.517222,NAD27,Sacramento County,California,18020163,NAVD88
11447903,https://waterdata.usgs.gov/nwis/inventory/?site_no=11447903&agency_cd=USGS,38.237222,121.5175,NAD83,Sacramento County,California,18040012,NAVD88
11447905,https://waterdata.usgs.gov/nwis/inventory/?site_no=11447905&agency_cd=USGS,38.238889,121.521667,NAD27,Sacramento County,California,18020163,NAVD88
11451800,https://waterdata.usgs.gov/nwis/inventory/?site_no=11451800&agency_cd=USGS,38.89,122.237222,NAD27,Yolo County,California,18020116,NAVD88
11452800,https://waterdata.usgs.gov/nwis/inventory/?site_no=11452800&agency_cd=USGS,38.682778,121.671944,NAD27,Yolo County,California,18020163,NAVD88
11452900,https://waterdata.usgs.gov/nwis/inventory/?site_no=11452900&agency_cd=USGS,38.678611,121.671667,NAD27,Yolo County,California,18020163,NAVD88
11453000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11453000&agency_cd=USGS,38.677778,121.643056,NAD27,Yolo County,California,18020163,
11455136,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455136&agency_cd=USGS,38.404444,121.614556,NAD83,Yolo County,California,18020163,NGVD29
11455140,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455140&agency_cd=USGS,38.349167,121.644722,NAD83,Yolo County,California,18020163,
11455142,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455142&agency_cd=USGS,38.341667,121.643889,NAD83,Yolo County,California,18020163,NGVD29
11455146,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455146&agency_cd=USGS,38.32885,121.667531,NAD83,Yolo County,California,18020163,NGVD29
11455165,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455165&agency_cd=USGS,38.291667,121.630833,NAD83,Solano County,California,18020163,NAVD88
11455315,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455315&agency_cd=USGS,38.242222,121.686111,NAD83,Solano County,California,18020163,
11455335,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455335&agency_cd=USGS,38.256111,121.666667,NAD83,Solano County,California,18020163,
11455350,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455350&agency_cd=USGS,38.212778,121.669167,NAD83,Solano County,California,18020163,NAVD88
11455385,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455385&agency_cd=USGS,38.193956,121.658003,NAD83,Solano County,California,18020163,NAVD88
11455420,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455420&agency_cd=USGS,38.149044,121.688944,NAD83,Solano County,California,18020163,NAVD88
11455478,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455478&agency_cd=USGS,38.093333,121.736111,NAD27,Solano County,California,18020163,
11455508,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455508&agency_cd=USGS,38.049531,121.88755,NAD83,Solano County,California,18050001,NAVD88
11455780,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455780&agency_cd=USGS,38.045,122.125556,NAD27,Solano County,California,18050001,NGVD29
11455820,https://waterdata.usgs.gov/nwis/inventory/?site_no=11455820&agency_cd=USGS,38.061389,122.224444,NAD27,Solano County,California,18050002,NGVD29
11458000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11458000&agency_cd=USGS,38.368333,122.302222,NAD27,Napa County,California,18050002,NGVD29
11458433,https://waterdata.usgs.gov/nwis/inventory/?site_no=11458433&agency_cd=USGS,38.418889,122.561667,NAD27,Sonoma County,California,18050002,NGVD29
11458500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11458500&agency_cd=USGS,38.323333,122.493333,NAD27,Sonoma County,California,18050002,NGVD29
11462500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11462500&agency_cd=USGS,39.026667,123.129444,NAD27,Mendocino County,California,18010110,NGVD29
11463000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11463000&agency_cd=USGS,38.879444,123.0525,NAD27,Mendocino County,California,18010110,
11463682,https://waterdata.usgs.gov/nwis/inventory/?site_no=11463682&agency_cd=USGS,38.658333,122.828333,NAD27,Sonoma County,California,18010110,NGVD29
11463980,https://waterdata.usgs.gov/nwis/inventory/?site_no=11463980&agency_cd=USGS,38.633056,122.854444,NAD27,Sonoma County,California,18010110,
11465240,https://waterdata.usgs.gov/nwis/inventory/?site_no=11465240&agency_cd=USGS,38.653333,122.926111,NAD27,Sonoma County,California,18010110,NGVD29
11466800,https://waterdata.usgs.gov/nwis/inventory/?site_no=11466800&agency_cd=USGS,38.494167,122.852222,NAD27,Sonoma County,California,18010110,NGVD29
11467000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11467000&agency_cd=USGS,38.508611,122.926667,NAD27,Sonoma County,California,18010110,NGVD29
11468900,https://waterdata.usgs.gov/nwis/inventory/?site_no=11468900&agency_cd=USGS,40.139444,123.990278,NAD27,Humboldt County,California,18010107,NGVD29
11475560,https://waterdata.usgs.gov/nwis/inventory/?site_no=11475560&agency_cd=USGS,39.729722,123.642778,NAD27,Mendocino County,California,18010106,NGVD29
11475610,https://waterdata.usgs.gov/nwis/inventory/?site_no=11475610&agency_cd=USGS,39.671667,123.497222,NAD27,Mendocino County,California,18010106,NGVD29
11523000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11523000&agency_cd=USGS,41.303611,123.533333,NAD27,Humboldt County,California,18010209,NGVD29
11530000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11530000&agency_cd=USGS,41.05,123.6725,NAD27,Humboldt County,California,18010211,NGVD29
11530500,https://waterdata.usgs.gov/nwis/inventory/?site_no=11530500&agency_cd=USGS,41.511111,123.978333,NAD27,Del Norte County,California,18010209,
350916116453501,https://waterdata.usgs.gov/nwis/inventory/?site_no=350916116453501&agency_cd=USGS,35.154472,116.759806,NAD83,San Bernardino County,California,18090207,NAVD88
350918116452401,https://waterdata.usgs.gov/nwis/inventory/?site_no=350918116452401&agency_cd=USGS,35.154917,116.756639,NAD83,San Bernardino County,California,18090207,NAVD88
351335116254501,https://waterdata.usgs.gov/nwis/inventory/?site_no=351335116254501&agency_cd=USGS,35.226333,116.429167,NAD83,San Bernardino County,California,18090208,NAVD88
351335116254601,https://waterdata.usgs.gov/nwis/inventory/?site_no=351335116254601&agency_cd=USGS,35.226444,116.4295,NAD83,San Bernardino County,California,18090208,NAVD88
351336116254701,https://waterdata.usgs.gov/nwis/inventory/?site_no=351336116254701&agency_cd=USGS,35.226556,116.42975,NAD83,San Bernardino County,California,18090208,NAVD88
351336116254901,https://waterdata.usgs.gov/nwis/inventory/?site_no=351336116254901&agency_cd=USGS,35.226778,116.430361,NAD83,San Bernardino County,California,18090208,NAVD88
351336116254902,https://waterdata.usgs.gov/nwis/inventory/?site_no=351336116254902&agency_cd=USGS,35.226778,116.430361,NAD83,San Bernardino County,California,18090208,NAVD88
351336116254903,https://waterdata.usgs.gov/nwis/inventory/?site_no=351336116254903&agency_cd=USGS,35.226778,116.430361,NAD83,San Bernardino County,California,18090208,NAVD88
351345116383001,https://waterdata.usgs.gov/nwis/inventory/?site_no=351345116383001&agency_cd=USGS,35.229167,116.641667,NAD83,San Bernardino County,California,18090208,NAVD88
351346116382701,https://waterdata.usgs.gov/nwis/inventory/?site_no=351346116382701&agency_cd=USGS,35.2295,116.640806,NAD83,San Bernardino County,California,18090208,NAVD88
351347116382901,https://waterdata.usgs.gov/nwis/inventory/?site_no=351347116382901&agency_cd=USGS,35.229611,116.6415,NAD83,San Bernardino County,California,18090208,NAVD88
351347116383001,https://waterdata.usgs.gov/nwis/inventory/?site_no=351347116383001&agency_cd=USGS,35.229639,116.641806,NAD83,San Bernardino County,California,18090208,NAVD88
352829116344501,https://waterdata.usgs.gov/nwis/inventory/?site_no=352829116344501&agency_cd=USGS,35.474833,116.579278,NAD83,San Bernardino County,California,18090203,NAVD88
364200119420001,https://waterdata.usgs.gov/nwis/inventory/?site_no=364200119420001&agency_cd=USGS,36.709528,119.709,NAD83,Fresno County,California,18030009,aquifer
364200119420002,https://waterdata.usgs.gov/nwis/inventory/?site_no=364200119420002&agency_cd=USGS,36.709722,119.708722,NAD83,Fresno County,California,18030009,aquifer
364200119420003,https://waterdata.usgs.gov/nwis/inventory/?site_no=364200119420003&agency_cd=USGS,36.709639,119.709111,NAD83,Fresno County,California,18030009,aquifer
373015122071000,https://waterdata.usgs.gov/nwis/inventory/?site_no=373015122071000&agency_cd=USGS,37.504167,122.119444,NAD27,San Mateo County,California,18050004,NGVD29
373817118514101,https://waterdata.usgs.gov/nwis/inventory/?site_no=373817118514101&agency_cd=USGS,37.638056,118.861389,NAD27,Mono County,California,18090102,aquifer
373822118514401,https://waterdata.usgs.gov/nwis/inventory/?site_no=373822118514401&agency_cd=USGS,37.639444,118.862222,NAD27,Mono County,California,18090102,aquifer
373829118505801,https://waterdata.usgs.gov/nwis/inventory/?site_no=373829118505801&agency_cd=USGS,37.641389,118.849444,NAD27,Mono County,California,18090102,aquifer
374811122235001,https://waterdata.usgs.gov/nwis/inventory/?site_no=374811122235001&agency_cd=USGS,37.80305,122.397308,NAD83,San Francisco County,California,18050002,NGVD29
374938122251801,https://waterdata.usgs.gov/nwis/inventory/?site_no=374938122251801&agency_cd=USGS,37.827222,122.421667,NAD83,San Francisco County,California,18050002,NGVD29
375607122264701,https://waterdata.usgs.gov/nwis/inventory/?site_no=375607122264701&agency_cd=USGS,37.935278,122.446389,NAD83,Marin County,California,18050002,NGVD29
380631122032201,https://waterdata.usgs.gov/nwis/inventory/?site_no=380631122032201&agency_cd=USGS,38.108531,122.055981,NAD83,Solano County,California,18050001,NAVD88
383930122494801,https://waterdata.usgs.gov/nwis/inventory/?site_no=383930122494801&agency_cd=USGS,38.658358,122.829931,NAD83,Sonoma County,California,18010110,NAVD88
06711565,https://waterdata.usgs.gov/nwis/inventory/?site_no=06711565&agency_cd=USGS,39.665,105.003611,NAD27,Arapahoe County,Colorado,10190002,NGVD29
06736600,https://waterdata.usgs.gov/nwis/inventory/?site_no=06736600&agency_cd=USGS,40.415647,105.256192,NAD83,Larimer County,Colorado,10190006,NAVD88
07083000,https://waterdata.usgs.gov/nwis/inventory/?site_no=07083000&agency_cd=USGS,39.172222,106.388611,NAD27,Lake County,Colorado,11020001,NGVD29
07086000,https://waterdata.usgs.gov/nwis/inventory/?site_no=07086000&agency_cd=USGS,39.042778,106.265278,NAD27,Chaffee County,Colorado,11020001,NGVD29
07096000,https://waterdata.usgs.gov/nwis/inventory/?site_no=07096000&agency_cd=USGS,38.433889,105.256667,NAD27,Fremont County,Colorado,11020002,NGVD29
07097000,https://waterdata.usgs.gov/nwis/inventory/?site_no=07097000&agency_cd=USGS,38.388333,105.015556,NAD27,Fremont County,Colorado,11020002,NGVD29
07099400,https://waterdata.usgs.gov/nwis/inventory/?site_no=07099400&agency_cd=USGS,38.271667,104.7175,NAD27,Pueblo County,Colorado,11020002,NGVD29
07099969,https://waterdata.usgs.gov/nwis/inventory/?site_no=07099969&agency_cd=USGS,38.253611,104.605556,NAD27,Pueblo County,Colorado,11020002,NGVD29
07099970,https://waterdata.usgs.gov/nwis/inventory/?site_no=07099970&agency_cd=USGS,38.253611,104.605556,NAD27,Pueblo County,Colorado,11020002,NGVD29
07105780,https://waterdata.usgs.gov/nwis/inventory/?site_no=07105780&agency_cd=USGS,38.7525,104.761944,NAD27,El Paso County,Colorado,11020003,NGVD29
07105815,https://waterdata.usgs.gov/nwis/inventory/?site_no=07105815&agency_cd=USGS,38.729722,104.767639,NAD83,El Paso County,Colorado,11020003,NAVD88
07105820,https://waterdata.usgs.gov/nwis/inventory/?site_no=07105820&agency_cd=USGS,38.718611,104.728611,NAD27,El Paso County,Colorado,11020003,NGVD29
07106000,https://waterdata.usgs.gov/nwis/inventory/?site_no=07106000&agency_cd=USGS,38.601667,104.669722,NAD27,El Paso County,Colorado,11020003,NGVD29
07106500,https://waterdata.usgs.gov/nwis/inventory/?site_no=07106500&agency_cd=USGS,38.287778,104.600556,NAD27,Pueblo County,Colorado,11020003,NGVD29
07109500,https://waterdata.usgs.gov/nwis/inventory/?site_no=07109500&agency_cd=USGS,38.248056,104.398611,NAD27,Pueblo County,Colorado,11020002,NGVD29
07119700,https://waterdata.usgs.gov/nwis/inventory/?site_no=07119700&agency_cd=USGS,38.125833,103.911389,NAD27,Otero County,Colorado,11020005,NGVD29
07120500,https://waterdata.usgs.gov/nwis/inventory/?site_no=07120500&agency_cd=USGS,38.065278,103.685556,NAD27,Otero County,Colorado,11020005,NGVD29
07124000,https://waterdata.usgs.gov/nwis/inventory/?site_no=07124000&agency_cd=USGS,38.080833,103.219167,NAD27,Bent County,Colorado,11020009,NGVD29
07130500,https://waterdata.usgs.gov/nwis/inventory/?site_no=07130500&agency_cd=USGS,38.066389,102.931944,NAD27,Bent County,Colorado,11020009,NGVD29
